time,cpu,mem,temp
43.660,65.2,25.7,76.4
43.706,81.2,25.8,76.4
43.756,85.0,25.8,76.4
43.808,77.8,25.8,77.4
43.856,83.3,25.9,76.4
43.906,83.3,25.9,76.9
43.957,81.0,25.9,76.9
44.006,83.3,25.9,77.4
44.057,100.0,26.0,76.9
44.109,100.0,26.1,77.9
44.160,100.0,26.0,77.4
44.212,95.2,26.1,77.9
44.257,88.9,26.1,77.4
44.306,78.9,26.1,77.4
44.356,84.2,26.1,77.4
44.406,80.0,26.2,77.9
44.457,100.0,26.2,76.4
44.506,95.2,26.2,77.9
44.560,100.0,26.2,77.4
44.617,100.0,26.2,78.4
44.664,100.0,26.2,76.9
44.707,100.0,26.2,76.9
44.758,95.2,26.4,77.4
44.808,95.0,26.4,77.4
44.856,84.2,26.3,77.4
44.906,77.8,26.2,76.9
44.956,76.2,26.2,77.4
45.006,84.2,26.2,76.4
45.058,85.0,26.3,76.9
45.109,89.5,26.3,76.9
45.157,89.5,26.3,77.4
45.206,100.0,26.3,77.9
45.258,100.0,26.3,77.4
45.306,100.0,26.3,76.9
45.359,100.0,26.4,77.9
45.408,100.0,26.4,77.4
45.457,100.0,26.4,77.9
45.507,78.9,26.4,77.9
45.557,85.0,26.4,78.4
45.606,83.3,26.5,77.9
45.656,85.7,26.5,77.9
45.706,80.0,26.5,77.9
45.756,89.5,26.5,77.4
45.808,90.0,26.5,77.4
45.856,73.7,26.5,77.9
45.906,70.0,26.5,77.4
45.956,66.7,26.5,77.4
46.006,88.9,26.5,77.9
46.060,91.3,26.5,77.9
46.107,87.5,26.5,77.4
46.156,85.0,26.5,78.4
46.206,80.0,26.6,77.9
46.257,100.0,26.6,77.4
46.307,100.0,26.6,77.9
46.358,100.0,26.6,77.4
46.408,100.0,26.6,78.4
46.457,100.0,26.7,78.4
46.506,94.7,26.7,78.4
46.556,81.0,26.7,77.9
46.607,77.8,26.7,77.4
46.660,90.9,26.8,77.9
46.706,70.6,26.8,78.4
46.756,75.0,26.9,77.4
46.806,73.7,27.0,77.4
46.860,85.7,27.0,77.4
46.908,100.0,27.2,77.9
46.960,100.0,27.2,78.4
47.007,100.0,27.2,78.9
47.056,76.2,27.2,77.9
47.107,66.7,27.2,78.9
47.163,80.8,27.3,78.9
47.206,73.3,27.3,78.4
47.256,61.1,27.3,77.9
47.308,60.0,27.3,77.9
47.356,100.0,27.4,78.9
47.406,95.0,27.4,78.4
47.462,100.0,27.4,77.4
47.508,100.0,27.4,78.4
47.556,100.0,27.4,77.4
47.606,94.4,27.5,77.4
47.668,100.0,27.5,77.9
47.712,100.0,27.5,77.9
47.764,95.2,27.5,77.4
47.807,93.8,27.5,78.9
47.856,81.0,27.6,77.4
47.906,88.2,27.6,77.4
47.956,65.0,27.5,78.4
48.006,66.7,27.5,77.9
48.056,65.0,27.5,77.4
48.108,85.7,27.5,77.9
48.157,100.0,27.5,78.4
48.208,100.0,27.5,78.9
48.259,100.0,27.5,79.4
48.306,89.5,27.5,77.9
48.360,81.8,27.6,77.9
48.406,83.3,27.6,77.9
48.458,100.0,27.6,77.9
48.508,100.0,27.6,78.9
48.556,100.0,27.6,78.9
48.606,77.8,27.6,78.4
48.656,60.0,27.6,77.9
48.706,84.2,27.6,76.9
48.756,76.2,27.7,77.9
48.808,100.0,27.7,77.9
48.857,100.0,27.7,78.4
48.908,100.0,27.7,78.9
48.956,100.0,27.7,78.9
49.006,100.0,27.7,78.4
49.056,100.0,27.8,78.9
49.106,100.0,27.8,78.9
49.156,100.0,27.8,79.9
49.206,100.0,27.8,78.4
49.256,100.0,27.7,79.4
49.307,100.0,27.7,78.4
49.356,100.0,27.7,77.9
49.408,100.0,27.8,78.9
49.458,94.7,27.9,78.9
49.506,100.0,27.9,79.4
49.560,100.0,28.0,78.9
49.608,100.0,28.0,79.4
49.659,100.0,28.0,79.4
49.712,100.0,28.0,79.9
49.760,100.0,28.1,78.9
49.808,100.0,28.1,79.4
49.858,100.0,28.1,78.4
49.906,100.0,28.1,79.4
49.957,100.0,28.1,79.4
50.007,100.0,28.1,79.9
50.058,100.0,28.1,79.4
50.106,100.0,28.1,79.4
50.156,100.0,28.2,80.3
50.206,100.0,28.2,79.9
50.256,100.0,28.2,79.4
50.306,78.9,28.2,79.9
50.358,85.7,28.2,79.9
50.406,72.2,28.2,79.4
50.458,80.0,28.2,79.4
50.506,55.6,28.3,78.9
50.556,35.3,28.3,78.4
50.606,47.4,28.3,77.9
50.656,59.1,28.4,78.4
50.706,52.6,28.4,79.4
50.760,80.0,28.4,78.4
50.812,95.5,28.5,78.9
50.856,87.5,28.5,79.4
50.906,52.6,28.5,78.9
50.956,61.9,28.5,78.4
51.006,88.9,28.6,78.4
51.059,100.0,28.6,78.9
51.106,47.4,28.6,77.9
51.156,36.8,28.6,78.4
51.206,55.6,28.7,77.9
51.256,33.3,28.7,78.4
51.306,40.0,28.7,77.9
51.356,57.9,28.7,77.9
51.406,52.6,28.7,77.9
51.458,80.0,28.5,78.4
51.506,90.0,28.5,78.4
51.556,47.1,28.5,77.9
51.606,26.3,28.5,76.9
51.657,81.0,28.5,77.4
51.706,33.3,28.6,78.4
51.758,76.2,28.7,78.9
51.806,47.4,28.7,78.4
51.856,23.5,28.8,77.9
51.906,42.1,28.8,77.4
51.956,65.0,28.8,77.4
52.006,38.9,28.9,77.4
52.056,60.0,28.9,78.4
52.106,30.0,29.0,78.9
52.156,31.6,29.1,77.9
52.206,45.0,29.2,76.9
52.256,52.6,29.2,78.9
52.306,47.1,29.3,77.9
52.356,52.4,29.3,77.4
52.406,30.0,29.3,77.4
52.456,63.6,29.4,77.9
52.506,63.2,29.5,77.4
52.556,100.0,29.5,77.9
52.608,100.0,29.6,77.4
52.656,95.0,29.6,77.9
52.708,95.2,29.6,77.9
52.758,100.0,29.7,76.0
52.808,100.0,29.8,78.4
52.858,100.0,29.9,78.4
52.908,95.5,30.1,78.9
52.958,100.0,30.1,77.9
53.008,95.5,30.2,78.4
53.058,100.0,30.3,78.4
53.108,100.0,30.4,78.9
53.160,95.0,30.4,78.9
53.208,89.5,30.4,78.9
53.258,78.9,30.4,78.9
53.307,84.2,30.4,78.9
53.356,85.0,30.5,77.9
53.406,84.2,30.6,77.4
53.458,80.0,30.6,78.9
53.506,78.9,30.6,77.9
53.556,80.0,30.6,78.4
53.606,90.0,30.7,78.4
53.656,80.0,30.7,79.4
53.706,78.9,30.8,79.4
53.758,81.0,30.8,78.4
53.808,95.0,30.8,77.9
53.858,100.0,30.9,78.4
53.907,100.0,30.9,78.9
53.956,80.0,30.9,78.4
54.006,82.4,31.0,78.4
54.060,91.3,31.0,78.4
54.110,85.0,31.1,78.4
54.156,89.5,31.1,78.4
54.206,83.3,31.1,77.4
54.258,76.2,31.2,77.9
54.306,84.2,31.2,78.4
54.358,85.7,31.3,77.4
54.406,77.8,31.4,77.9
54.460,91.3,31.4,78.9
54.506,88.2,31.4,78.9
54.557,90.5,31.5,78.9
54.611,85.7,31.6,77.9
54.657,94.1,31.7,78.4
54.708,95.0,31.8,77.9
54.756,95.0,31.6,79.4
54.807,88.9,31.7,77.9
54.856,90.5,31.7,78.4
54.906,84.2,31.8,77.9
54.956,85.0,31.8,78.4
55.006,78.9,31.8,77.9
55.057,85.7,31.8,78.9
55.106,88.2,31.8,79.4
55.156,90.9,31.9,79.4
55.206,68.4,32.0,79.4
55.257,95.2,32.1,79.9
55.306,100.0,32.2,79.4
55.357,95.0,32.3,78.4
55.406,95.0,32.3,79.4
55.459,100.0,32.3,79.4
55.506,100.0,32.4,78.9
55.557,100.0,32.4,78.4
55.608,100.0,32.4,79.4
55.656,100.0,32.5,78.9
55.706,95.2,32.5,78.4
55.756,100.0,32.5,78.4
55.806,95.2,32.6,78.9
55.856,100.0,32.6,78.9
55.906,95.2,32.7,79.4
55.956,95.0,32.7,78.9
56.006,100.0,32.7,79.9
56.056,95.2,32.7,78.4
56.108,95.2,32.7,78.9
56.156,100.0,32.7,78.9
56.206,100.0,32.7,79.4
56.256,100.0,32.7,78.9
56.306,100.0,32.7,78.9
56.356,100.0,32.8,79.4
56.406,100.0,32.8,78.9
56.456,95.2,32.8,79.4
56.508,95.2,32.8,78.9
56.560,85.7,32.8,78.9
56.608,100.0,32.8,78.4
56.659,100.0,32.8,78.9
56.708,95.2,32.8,78.9
56.757,100.0,32.8,78.9
56.806,94.4,32.9,78.9
56.856,85.0,32.9,78.9
56.906,84.2,32.9,78.9
56.956,95.5,32.9,78.4
57.006,89.5,32.9,78.4
57.056,95.5,32.9,77.9
57.106,100.0,32.9,78.4
57.157,95.5,33.0,79.4
57.206,89.5,33.0,78.9
57.258,95.0,33.1,79.4
57.310,100.0,33.1,79.4
57.360,100.0,33.1,78.9
57.406,100.0,33.1,78.9
57.456,100.0,33.1,78.9
57.506,100.0,33.1,78.4
57.556,100.0,33.1,78.9
57.606,100.0,33.2,78.9
57.664,100.0,33.2,77.9
57.707,100.0,33.2,79.4
57.761,100.0,33.0,77.9
57.809,100.0,33.0,78.9
57.857,100.0,32.8,77.9
57.908,100.0,32.8,78.4
57.958,100.0,32.8,79.4
58.006,95.0,32.9,79.4
58.056,100.0,32.9,78.9
58.106,94.7,32.9,79.4
58.160,95.7,33.0,79.4
58.209,94.4,33.0,78.9
58.258,94.7,32.9,78.9
58.306,88.9,32.9,78.4
58.356,76.2,33.0,78.4
58.407,77.8,33.0,78.9
58.456,80.0,33.0,78.9
58.506,87.5,33.0,78.9
58.556,81.8,33.0,78.9
58.606,83.3,33.0,78.9
58.656,76.2,33.0,79.4
58.706,73.7,33.0,78.4
58.756,90.5,33.0,79.4
58.806,100.0,33.0,79.4
58.856,100.0,33.0,79.4
58.906,90.0,33.1,77.9
58.957,100.0,33.1,78.9
59.008,100.0,33.2,79.4
59.056,100.0,33.2,79.9
59.106,100.0,33.2,79.4
59.157,100.0,33.2,78.9
59.207,100.0,33.3,78.9
59.260,100.0,33.3,79.4
59.307,100.0,33.4,78.9
59.356,95.5,33.4,78.9
59.406,95.0,33.5,78.9
59.458,90.0,33.3,79.4
59.506,94.7,33.4,78.4
59.556,95.5,33.4,79.9
59.607,94.7,33.5,78.9
59.656,100.0,33.5,79.4
59.706,94.7,33.5,78.9
59.756,95.2,33.5,79.4
59.808,100.0,33.5,79.4
59.864,100.0,33.5,79.9
59.908,93.8,33.6,79.9
59.960,90.9,33.7,78.4
60.008,100.0,33.7,79.4
60.058,95.0,33.7,79.9
60.106,100.0,33.7,78.9
60.158,100.0,33.7,79.4
60.208,95.5,33.8,79.9
60.258,100.0,33.8,79.4
60.306,100.0,33.9,79.4
60.359,100.0,33.9,79.9
60.406,89.5,33.9,78.9
60.456,95.0,33.9,79.4
60.506,100.0,33.9,80.3
60.556,100.0,34.0,79.9
60.619,95.7,34.0,79.9
60.657,100.0,34.0,79.4
60.706,100.0,34.0,78.9
60.756,100.0,34.1,79.9
60.806,95.0,34.1,80.3
60.856,100.0,34.2,79.4
60.908,100.0,34.2,79.9
60.956,95.0,34.2,79.4
61.006,100.0,34.2,78.9
61.058,100.0,34.2,79.9
61.106,95.0,34.2,79.9
61.156,100.0,34.2,79.9
61.206,100.0,34.2,79.9
61.256,100.0,34.3,79.9
61.306,100.0,34.3,79.4
61.356,100.0,34.4,80.3
61.406,100.0,34.4,80.3
61.456,90.9,34.5,79.4
61.507,88.9,34.5,79.9
61.556,100.0,34.5,79.9
61.606,100.0,34.5,79.9
61.656,95.0,34.6,78.9
61.708,100.0,34.6,79.9
61.759,90.5,34.6,79.4
61.807,100.0,34.6,79.9
61.860,95.5,34.6,79.4
61.908,100.0,34.7,80.3
61.957,94.7,34.7,79.9
62.008,100.0,34.7,79.4
62.056,100.0,34.7,79.9
62.106,75.0,34.7,79.4
62.160,100.0,34.7,79.4
62.208,94.4,34.7,79.9
62.258,100.0,34.7,79.4
62.306,84.2,34.7,78.4
62.356,100.0,34.7,79.9
62.406,90.0,34.7,79.4
62.456,85.7,34.7,79.4
62.506,85.0,34.7,79.4
62.556,81.0,34.7,79.4
62.606,84.2,34.8,79.9
62.656,95.0,34.8,79.9
62.706,90.0,34.8,79.9
62.756,95.0,34.8,78.9
62.808,95.2,34.9,79.9
62.860,100.0,34.9,79.9
62.909,90.0,34.9,79.4
62.982,100.0,35.0,80.3
63.006,100.0,34.9,79.9
63.058,95.2,35.0,80.3
63.110,95.2,35.0,80.3
63.157,100.0,35.0,80.3
63.216,100.0,35.0,78.9
63.260,94.4,35.1,80.3
63.308,100.0,35.1,79.9
63.356,100.0,35.0,80.3
63.407,89.5,34.1,79.4
63.460,91.3,34.1,78.9
63.507,94.4,34.1,80.3
63.558,81.0,34.1,79.9
63.606,88.2,34.1,79.9
63.656,95.0,34.1,79.9
63.706,100.0,34.1,79.9
63.756,100.0,34.1,79.9
63.806,95.0,34.2,79.9
63.860,100.0,34.2,79.9
63.906,94.1,34.2,79.9
63.956,84.2,34.1,80.3
64.007,94.7,34.1,79.4
64.056,95.2,34.1,79.4
64.108,100.0,34.1,79.9
64.156,85.7,34.1,79.9
64.208,90.0,34.1,80.3
64.258,100.0,34.1,79.9
64.306,89.5,34.1,79.4
64.356,80.0,34.1,78.9
64.406,80.0,34.1,79.9
64.456,100.0,34.1,80.3
64.508,95.0,34.1,80.3
64.560,100.0,34.1,79.4
64.612,94.1,34.1,79.9
64.660,100.0,34.2,79.9
64.706,94.7,34.2,80.3
64.760,100.0,34.3,79.9
64.812,95.5,34.1,78.9
64.858,93.8,34.1,80.8
64.906,100.0,34.1,80.8
64.956,90.0,34.1,80.3
65.006,89.5,34.1,79.4
65.056,95.0,34.1,80.3
65.106,90.5,34.1,79.4
65.157,90.9,34.2,80.3
65.207,94.1,34.2,79.9
65.256,95.0,34.2,80.3
65.308,85.0,34.2,79.9
65.356,83.3,34.2,79.9
65.406,75.0,34.2,78.9
65.456,85.0,34.2,79.4
65.506,90.0,34.2,80.3
65.556,85.7,34.2,80.3
65.606,94.4,34.2,79.9
65.657,95.2,34.3,79.9
65.706,83.3,34.3,79.9
65.760,80.0,34.3,79.9
65.806,76.5,34.3,80.3
65.856,86.4,34.4,79.9
65.906,77.8,34.4,79.9
65.956,90.5,34.4,79.4
66.008,100.0,34.4,79.9
66.060,100.0,34.4,79.9
66.106,100.0,34.4,80.3
66.160,100.0,34.4,79.4
66.207,93.8,34.5,80.3
66.258,95.5,34.5,79.9
66.308,95.0,34.5,80.3
66.356,100.0,34.5,79.4
66.408,85.7,34.5,78.9
66.456,70.0,34.5,79.4
66.506,72.2,34.5,79.9
66.556,90.0,34.5,78.4
66.606,100.0,34.5,79.4
66.656,100.0,34.5,78.9
66.706,89.5,34.5,79.9
66.756,76.2,34.5,79.4
66.806,75.0,34.5,80.3
66.856,60.0,34.6,79.4
66.906,89.5,34.6,78.4
66.956,100.0,34.6,79.9
67.006,84.2,34.6,78.9
67.056,71.4,34.6,79.4
67.106,88.9,34.6,79.9
67.156,85.0,34.6,78.9
67.210,81.0,34.7,79.4
67.256,77.8,34.7,77.9
67.306,73.7,34.7,78.9
67.356,65.0,34.7,79.4
67.406,90.0,34.7,80.3
67.458,70.0,34.7,78.4
67.506,71.4,34.8,80.3
67.556,68.4,34.8,79.4
67.606,84.2,34.8,79.4
67.656,68.4,34.8,79.9
67.706,73.7,34.8,79.4
67.756,73.7,34.8,79.9
67.806,66.7,34.9,79.4
67.856,63.2,34.9,77.9
67.907,95.0,34.9,79.4
67.960,100.0,34.9,79.4
68.006,94.4,34.9,79.4
68.056,100.0,34.9,79.9
68.107,100.0,35.0,80.3
68.159,100.0,35.0,79.4
68.206,100.0,35.0,79.9
68.256,100.0,35.0,79.4
68.308,95.2,35.1,80.3
68.359,94.4,35.1,79.4
68.406,84.2,35.1,78.4
68.457,71.4,35.1,79.9
68.506,78.9,35.1,78.9
68.556,70.0,35.1,78.9
68.606,83.3,35.1,79.4
68.660,72.7,35.2,78.4
68.706,52.9,35.2,78.9
68.756,60.0,35.2,78.4
68.806,61.9,35.2,79.4
68.856,100.0,35.2,79.4
68.906,100.0,35.2,80.3
68.956,100.0,35.2,79.4
69.006,88.9,35.2,79.4
69.058,95.5,35.2,79.9
69.106,72.2,35.2,78.9
69.156,76.2,35.3,79.4
69.212,90.5,35.3,79.9
69.256,66.7,35.3,78.9
69.306,52.6,35.3,78.4
69.356,60.0,35.3,78.9
69.406,77.8,35.3,78.4
69.456,60.0,35.3,79.4
69.506,80.0,35.3,78.9
69.556,75.0,35.3,79.4
69.606,57.9,35.3,79.9
69.656,90.0,35.4,79.4
69.706,95.0,35.4,79.9
69.756,100.0,35.4,79.9
69.806,65.0,35.4,78.9
69.856,66.7,35.4,78.9
69.906,84.2,35.4,79.4
69.956,100.0,35.4,79.4
70.006,66.7,35.4,78.9
70.056,55.0,35.4,79.4
70.108,80.0,35.4,78.4
70.156,78.9,35.4,78.9
70.206,72.2,35.4,79.4
70.257,78.9,35.4,79.4
70.308,90.9,35.4,78.9
70.356,84.2,35.4,78.9
70.406,63.2,35.5,79.4
70.456,80.0,35.5,78.9
70.506,77.8,35.5,79.4
70.556,76.2,35.6,78.4
70.606,57.9,35.6,78.9
70.656,76.2,35.6,78.9
70.706,72.2,35.6,79.9
70.757,84.2,35.6,78.9
70.806,89.5,35.7,79.9
70.858,100.0,35.7,79.4
70.908,100.0,35.7,79.4
70.960,95.2,35.7,79.9
71.020,100.0,35.8,78.9
71.057,92.3,35.8,79.4
71.106,63.2,35.8,78.4
71.157,78.3,35.8,78.9
71.206,66.7,35.8,79.4
71.256,85.7,35.8,78.4
71.306,66.7,35.8,79.4
71.359,70.0,35.9,79.9
71.408,90.0,35.9,79.9
71.456,84.2,35.9,78.4
71.506,84.2,36.0,79.9
71.556,80.0,36.0,78.9
71.606,80.0,36.0,79.9
71.656,90.0,36.1,78.9
71.706,60.0,36.1,78.9
71.756,81.0,36.1,79.4
71.806,70.0,36.1,78.9
71.856,65.0,36.1,78.9
71.908,80.0,36.1,79.4
71.956,94.7,36.2,78.4
72.008,81.8,36.2,79.4
72.058,94.4,36.2,79.9
72.106,85.7,36.2,78.9
72.158,100.0,36.2,78.9
72.206,100.0,36.2,79.9
72.257,95.2,36.2,78.9
72.306,100.0,36.2,79.4
72.358,85.0,36.2,79.4
72.408,95.5,36.2,79.4
72.458,100.0,36.2,79.9
72.508,100.0,36.2,79.4
72.556,94.7,36.3,77.9
72.608,95.0,36.3,79.9
72.656,85.0,36.3,78.9
72.706,94.7,36.3,78.9
72.758,95.0,36.3,78.9
72.806,76.2,36.4,79.4
72.856,52.9,36.4,79.4
72.906,84.2,36.4,79.4
72.960,95.7,36.4,78.4
73.006,100.0,36.4,79.9
73.057,100.0,36.4,79.4
73.107,100.0,36.4,79.4
73.156,100.0,36.4,78.9
73.208,100.0,36.4,79.4
73.259,100.0,36.4,79.9
73.308,100.0,36.4,79.4
73.356,100.0,36.5,79.4
73.407,100.0,36.5,79.9
73.459,100.0,36.5,79.4
73.510,95.2,36.6,78.4
73.559,100.0,36.6,80.3
73.608,90.0,36.6,79.4
73.658,83.3,36.6,79.9
73.707,94.7,36.7,79.4
73.760,85.7,36.6,79.9
73.807,83.3,36.5,79.9
73.856,73.7,36.2,79.4
73.906,84.2,35.8,79.9
73.956,85.7,35.0,79.4
74.006,78.9,35.0,79.9
74.056,85.0,35.0,78.4
74.106,83.3,35.0,79.4
74.156,68.4,35.0,79.4
74.210,61.9,35.0,78.9
74.258,70.6,34.9,79.4
74.309,73.7,34.9,79.4
74.356,73.7,34.9,78.4
74.406,60.0,35.0,79.4
74.456,90.0,35.0,79.4
74.508,95.2,35.0,80.3
74.556,78.9,35.1,79.9
74.606,78.9,35.0,80.3
74.656,78.9,35.1,80.3
74.708,71.4,35.2,79.9
74.756,77.8,35.1,79.4
74.806,78.9,35.1,80.3
74.856,63.2,35.1,79.4
74.906,45.0,35.1,78.9
74.956,52.6,35.1,78.9
75.006,82.4,35.1,78.9
75.056,57.9,35.1,78.9
75.106,70.0,35.1,78.9
75.156,60.0,35.1,78.9
75.208,85.7,35.2,78.9
75.256,88.9,35.2,79.4
75.306,42.1,35.2,78.9
75.356,78.9,35.2,79.9
75.406,44.4,35.2,79.4
75.456,47.6,35.2,78.9
75.506,50.0,35.2,79.4
75.556,55.0,35.2,79.9
75.606,52.9,35.3,79.4
75.656,75.0,35.3,79.4
75.706,42.1,35.3,78.9
75.756,38.1,35.3,78.4
75.806,50.0,35.4,78.4
75.856,42.1,35.4,78.4
75.906,44.4,35.4,77.4
75.956,65.0,35.4,78.4
76.006,66.7,35.4,77.9
76.056,70.0,35.4,78.9
76.106,64.7,35.4,77.9
76.156,47.6,35.5,77.9
76.206,27.8,35.5,77.9
76.256,57.1,35.5,77.4
76.306,36.8,35.5,78.9
76.356,25.0,35.5,78.4
76.406,23.5,35.5,76.9
76.456,55.0,35.5,78.4
76.506,44.4,35.5,78.4
76.556,52.4,35.6,78.9
76.606,52.6,35.6,77.9
76.656,100.0,35.6,78.4
76.706,100.0,35.6,78.4
76.756,100.0,35.6,78.9
76.806,100.0,35.6,78.9
76.856,100.0,35.6,78.4
76.906,78.9,35.6,78.4
76.959,100.0,35.6,79.4
77.006,81.0,35.6,79.4
77.056,38.9,35.6,78.4
77.106,47.4,35.6,78.4
77.156,50.0,35.6,78.4
77.206,40.0,35.6,78.4
77.256,44.4,35.6,77.9
77.306,52.6,35.6,78.9
77.356,45.0,35.6,78.4
77.406,36.8,35.6,77.9
77.456,31.6,35.6,77.9
77.506,61.1,35.6,77.4
77.556,85.7,35.7,78.4
77.606,31.6,35.7,78.4
77.656,55.0,35.7,77.4
77.706,42.1,35.7,78.9
77.756,65.0,35.7,78.4
77.806,45.0,35.7,77.9
77.856,57.9,35.7,78.4
77.906,33.3,35.7,78.4
77.956,36.8,35.7,77.9
78.006,47.4,35.7,77.4
78.056,71.4,35.7,77.4
78.106,30.0,35.7,76.9
78.156,57.1,35.7,77.4
78.209,70.0,35.8,77.9
78.256,64.7,35.8,77.9
78.309,95.2,35.8,77.9
78.356,29.4,35.8,77.4
78.406,31.6,35.9,77.9
78.456,15.8,35.8,77.4
78.506,0.0,35.8,77.4
78.556,0.0,35.8,76.9
78.606,0.0,35.8,76.9
78.656,5.3,35.8,76.4
78.706,0.0,35.8,76.9
78.756,10.0,35.8,76.9
78.806,10.5,35.8,76.4
78.856,5.0,35.8,77.4
78.906,5.6,35.8,76.0
78.956,10.0,35.8,76.4
79.006,0.0,35.8,76.4
79.056,10.0,35.8,76.0
79.106,0.0,35.8,76.4
79.156,16.7,35.8,76.4
79.206,18.2,35.8,76.0
79.256,10.0,35.8,75.0
79.306,0.0,35.8,76.0
79.356,20.0,35.8,76.0
79.406,0.0,35.8,75.0
79.456,5.0,35.8,75.5
79.506,0.0,35.8,75.0
79.556,5.3,35.8,75.0
79.606,15.8,35.8,75.0
79.656,35.0,35.8,75.5
79.706,15.8,35.8,76.4
79.756,0.0,35.8,75.5
79.806,21.1,35.8,75.0
79.856,0.0,35.8,74.5
79.906,0.0,35.8,75.0
79.956,14.3,35.8,75.5
80.006,0.0,35.8,73.5
80.056,0.0,35.8,75.0
80.106,16.7,35.8,74.5
80.156,10.0,35.8,74.5
80.206,0.0,35.8,75.0
80.256,5.3,35.8,74.5
80.306,0.0,35.8,74.0
80.356,5.3,35.8,73.0
80.406,5.3,35.8,75.0
80.456,0.0,35.8,75.0
80.506,10.5,35.8,74.0
80.556,0.0,35.8,74.0
80.606,5.0,35.8,73.5
80.656,0.0,35.7,73.5
80.706,16.7,35.8,74.0
80.756,11.8,35.7,73.5
80.806,26.3,35.8,73.5
80.856,0.0,35.8,73.5
80.906,0.0,35.8,73.5
80.956,5.3,35.8,73.5
81.006,26.3,35.8,73.0
81.056,31.6,35.8,75.0
81.106,15.8,35.8,72.5
81.156,26.3,35.8,74.0
81.206,36.8,35.8,72.5
81.256,10.5,35.8,74.0
81.306,10.0,35.8,73.5
81.356,27.3,35.8,73.5
81.406,5.0,35.8,74.0
81.456,0.0,35.8,74.0
81.506,0.0,35.8,73.5
81.556,5.0,35.8,73.5
81.606,5.3,35.8,73.0
81.656,10.5,35.8,74.0
81.706,5.3,35.8,73.0
81.756,5.3,35.8,72.5
81.806,11.1,35.8,72.5
81.856,0.0,35.8,72.5
81.906,5.3,35.8,73.0
81.956,10.5,35.8,73.0
82.006,5.3,35.8,73.0
82.056,5.6,35.8,73.0
82.106,0.0,35.8,72.5
82.156,5.6,35.8,73.5
82.206,5.0,35.8,73.0
82.256,10.5,35.8,73.0
82.306,10.5,35.8,72.5
82.356,0.0,35.8,73.0
82.406,26.3,35.8,72.1
82.456,5.3,35.8,72.1
82.506,0.0,35.8,73.5
82.556,9.5,35.8,72.1
82.606,0.0,35.8,72.5
82.656,0.0,35.8,73.5
82.706,0.0,35.8,72.5
82.756,14.3,35.8,72.1
82.806,0.0,35.8,72.5
82.856,15.0,35.8,72.1
82.906,5.3,35.8,72.5
82.956,10.5,35.8,72.5
83.006,5.0,35.8,72.5
83.056,5.0,35.8,72.5
83.106,5.3,35.8,72.5
83.156,10.5,35.8,72.5
83.206,20.0,35.8,72.5
83.256,42.1,35.8,72.5
83.306,63.2,35.8,72.5
83.356,94.7,35.9,74.0
83.406,40.0,35.9,73.5
83.456,26.3,35.9,73.0
83.506,20.0,35.8,73.0
83.556,5.3,35.8,72.5
83.606,0.0,35.8,71.6
83.656,5.0,35.8,73.0
83.706,0.0,35.8,72.1
83.756,5.3,35.8,72.5
83.806,5.3,35.8,72.1
83.856,5.3,35.8,71.1
83.906,10.5,35.8,71.6
83.956,5.3,35.8,72.5
84.006,11.1,35.8,72.5
84.056,26.3,35.8,72.1
84.106,0.0,35.8,72.1
84.156,5.0,35.8,72.1
84.206,5.0,35.8,71.6
84.256,0.0,35.8,71.6
84.306,0.0,35.8,72.5
84.356,15.8,35.8,71.6
84.406,0.0,35.8,71.6
84.456,23.5,35.8,72.1
84.506,31.6,35.9,72.1
84.556,35.0,35.9,71.6
84.606,31.6,36.0,72.1
84.656,42.9,35.9,72.5
84.706,0.0,35.9,72.5
84.756,0.0,35.9,71.6
84.806,5.3,35.9,71.1
84.856,5.6,35.9,72.1
84.906,5.3,35.9,71.1
84.956,0.0,35.9,72.1
85.006,5.3,35.9,71.6
85.056,0.0,35.9,71.1
85.106,10.0,35.9,71.6
85.156,19.0,35.9,70.6
85.206,5.6,35.9,72.1
85.256,10.0,35.9,71.6
85.306,33.3,35.9,70.6
85.356,35.0,35.9,71.6
85.406,0.0,35.9,71.1
85.456,5.3,35.9,71.6
85.506,0.0,35.9,71.6
85.556,9.5,35.9,70.6
85.606,0.0,35.9,71.6
85.656,10.0,35.9,71.1
85.706,0.0,35.9,70.6
85.756,5.0,35.9,71.1
85.806,10.0,35.8,71.6
85.856,17.6,35.8,70.6
85.906,15.8,35.8,71.1
85.956,20.0,35.8,72.1
86.006,22.2,35.9,70.6
86.056,5.3,35.9,71.1
86.106,35.0,35.9,71.6
86.156,27.8,35.9,71.1
86.206,20.0,35.9,71.1
86.256,11.1,35.9,70.1
86.306,27.8,35.9,71.6
86.356,15.0,35.9,70.6
86.406,0.0,35.9,71.1
86.456,10.0,35.9,70.1
86.506,15.8,35.9,71.1
86.556,36.8,35.9,71.1
86.606,15.8,35.9,71.1
86.656,0.0,35.9,70.6
86.706,5.3,35.9,70.1
86.756,5.0,35.9,71.1
86.806,0.0,35.9,71.6
86.856,10.5,35.9,70.1
86.906,5.6,35.9,70.6
86.956,14.3,35.9,71.1
87.006,5.6,35.9,71.1
87.056,0.0,35.9,70.1
87.106,5.3,35.9,70.6
87.156,19.0,35.9,70.1
87.206,5.9,35.9,71.6
87.256,20.0,35.9,70.6
87.306,11.1,35.9,71.6
